# HEGEL:: NS_NLTE convergence file - L2 norm of global residual
# nb_it  L2_glob_res
# 0   0.480639E+00   0.480785E+00   0.366929E+01  -0.912218E+00
     124   0.708721E+00   0.833743E+00   0.627046E+00   0.857257E+00
     125   0.708333E+00   0.832874E+00   0.627179E+00   0.856886E+00
     126   0.705140E+00   0.831237E+00   0.624416E+00   0.854342E+00
     127   0.702858E+00   0.830113E+00   0.622347E+00   0.852477E+00
     128   0.701418E+00   0.828477E+00   0.621652E+00   0.851245E+00
     129   0.697206E+00   0.827108E+00   0.617338E+00   0.847901E+00
     130   0.697104E+00   0.825597E+00   0.618156E+00   0.847617E+00
     131   0.691083E+00   0.823825E+00   0.611844E+00   0.842835E+00
     132   0.692146E+00   0.822541E+00   0.613910E+00   0.843340E+00
     133   0.684663E+00   0.820313E+00   0.606045E+00   0.837408E+00
     134   0.686778E+00   0.819315E+00   0.609212E+00   0.838634E+00
     135   0.678212E+00   0.816723E+00   0.600203E+00   0.831862E+00
     136   0.680613E+00   0.815830E+00   0.603653E+00   0.833136E+00
     137   0.670923E+00   0.812738E+00   0.593483E+00   0.825513E+00
     138   0.674553E+00   0.812157E+00   0.598254E+00   0.827659E+00
     139   0.663640E+00   0.808850E+00   0.586688E+00   0.819110E+00
     140   0.667839E+00   0.808226E+00   0.592155E+00   0.821582E+00
     141   0.656207E+00   0.804947E+00   0.579705E+00   0.812423E+00
     142   0.660392E+00   0.803938E+00   0.585291E+00   0.814763E+00
     143   0.649124E+00   0.801161E+00   0.573096E+00   0.805855E+00
     144   0.651793E+00   0.799175E+00   0.577199E+00   0.806895E+00
     145   0.643062E+00   0.797615E+00   0.567626E+00   0.800091E+00
     146   0.641506E+00   0.793885E+00   0.567258E+00   0.797591E+00
     147   0.638248E+00   0.794206E+00   0.563591E+00   0.795105E+00
     148   0.629580E+00   0.788312E+00   0.555463E+00   0.786916E+00
     149   0.633768E+00   0.790394E+00   0.560057E+00   0.790098E+00
     150   0.617694E+00   0.783264E+00   0.543541E+00   0.776467E+00
     151   0.626965E+00   0.785204E+00   0.554144E+00   0.783072E+00
     152   0.608777E+00   0.779507E+00   0.534767E+00   0.768417E+00
     153   0.615412E+00   0.778109E+00   0.543137E+00   0.771910E+00
     154   0.606421E+00   0.777580E+00   0.533198E+00   0.765373E+00
     155   0.598929E+00   0.770351E+00   0.526570E+00   0.757148E+00
     156   0.604923E+00   0.774275E+00   0.532935E+00   0.762357E+00
     157   0.583974E+00   0.764682E+00   0.511283E+00   0.744269E+00
     158   0.596489E+00   0.767027E+00   0.525479E+00   0.752865E+00
     159   0.579714E+00   0.763197E+00   0.507438E+00   0.740414E+00
     160   0.577589E+00   0.756730E+00   0.506620E+00   0.735306E+00
     161   0.582061E+00   0.761517E+00   0.511167E+00   0.740051E+00
     162   0.558594E+00   0.749581E+00   0.487045E+00   0.719821E+00
     163   0.573640E+00   0.752914E+00   0.503822E+00   0.729567E+00
